date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:19:56	35535/35535	---M--	200	added ('OK')	image/jpeg	etag:%2215d427b-8acf-4e056127%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/tendays.jpeg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/tendays.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:19:58	33501/33501	---M--	200	added ('OK')	image/jpeg	etag:%2215d427c-82dd-4e056127%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/playinginthemilk.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/playinginthemilk.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:20:00	46600/46600	---M--	200	added ('OK')	image/jpeg	etag:%2215d427d-b608-4e056127%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/mumandpups.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/mumandpups.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:20:01	28429/28429	---M--	200	added ('OK')	text/html	etag:%221245407-6f0d-54b65b69%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id40.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id40.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:20:02	28933/28933	---M--	200	added ('OK')	text/html	etag:%221245408-7105-54b65b69%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id41.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id41.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:20:04	39476/39476	---M--	200	added ('OK')	image/jpeg	etag:%2215d427e-9a34-4e056127%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/boys.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/boys.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:20:04	18954/18954	---M--	200	added ('OK')	text/html	etag:%221245400-4a0a-54b65b68%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id38.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id38.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id12.html)
19:20:05	18936/18936	---M--	200	added ('OK')	text/html	etag:%221245409-49f8-54b65b69%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id42.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id42.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id12.html)
19:20:05	21938/21938	---M--	200	added ('OK')	text/html	etag:%2212453f6-55b2-54b65b68%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id23.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id23.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id12.html)
19:20:06	19055/19055	---M--	200	added ('OK')	text/html	etag:%2282efe9-4a6f-54b65b6b%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id14.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id14.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id12.html)
19:20:07	179890/179890	---M--	200	added ('OK')	image/jpeg	etag:%221e977df-2beb2-513539a6%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/cassiehanel.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/cassiehanel.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:20:13	69136/69136	---M--	200	added ('OK')	image/jpeg	etag:%2244f9b8-10e10-4e093479%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/weeks.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/weeks.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id48.html)
19:20:14	58199/58199	---M--	200	added ('OK')	image/jpeg	etag:%221e977e0-e357-513539a6%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/18a.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/18a.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id12.html)
19:20:16	61516/61516	---M--	200	added ('OK')	image/jpeg	etag:%221bba4c2-f04c-53177346%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/cmwin.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/cmwin.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:16	25956/25956	---M--	200	added ('OK')	image/jpeg	etag:%223499ec-6564-51a24bcc%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/untitledab.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/untitledab.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:16	64051/64051	---M--	200	added ('OK')	image/jpeg	etag:%221bba4c3-fa33-53177346%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/27a.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/27a.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:18	19240/19240	---M--	200	added ('OK')	text/html	etag:%2282efe5-4b28-54b65b6a%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id13.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id13.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:19	19243/19243	---M--	200	added ('OK')	text/html	etag:%2282efe8-4b2b-54b65b6b%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id21.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id21.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:19	21368/21368	---M--	200	added ('OK')	text/html	etag:%2282efec-5378-54b65b6b%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id22.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id22.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:20	18505/18505	---M--	200	added ('OK')	text/html	etag:%2212453fb-4849-54b65b68%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id17.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id17.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id16.html)
19:20:21	18506/18506	---M--	200	added ('OK')	text/html	etag:%2212453fe-484a-54b65b68%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id18.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id18.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id16.html)
19:20:22	18500/18500	---M--	200	added ('OK')	text/html	etag:%221245402-4844-54b65b69%22	http://home.earthlink.net/~seegreet/bergerpicardcaspian/id19.html	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/bergerpicardcaspian/id19.html	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id16.html)
19:20:26	49721/49721	---M--	200	added ('OK')	image/jpeg	etag:%221a85172-c239-51cc32fc%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/summer.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/summer.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:31	24589/24589	---M--	200	added ('OK')	image/jpeg	etag:%22138951c-600d-507e1358%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/jeffdestephieci.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/jeffdestephieci.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id32.html)
19:20:31	58686/58686	---M--	200	added ('OK')	image/jpeg	etag:%22853a76-e53e-507e1357%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/veigdestephieci.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/veigdestephieci.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id28.html)
19:20:36	113802/113802	---M--	200	added ('OK')	image/jpeg	etag:%2296a3bc-1bc8a-513539a5%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/43.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/43.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id11.html)
19:20:37	36728/36728	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc2b-8f78-507e1355%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/mademoiselledestephiecia.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/mademoiselledestephiecia.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id35.html)
19:20:50	80385/80385	---M--	200	added ('OK')	image/jpeg	etag:%22138951f-13a01-507e1355%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/titaniadestephieci.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/titaniadestephieci.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id33.html)
19:20:52	187732/187732	---M--	200	added ('OK')	image/jpeg	etag:%221389522-2dd54-507e1356%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/portosdestephieci.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/portosdestephieci.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id45.html)
19:20:58	37302/37302	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc2d-91b6-507e1357%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/rackhamdelatourphilippe1.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/rackhamdelatourphilippe1.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id30.html)
19:20:59	53644/53644	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc2c-d18c-507e1357%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/rackham.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/rackham.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id30.html)
19:21:00	149243/149243	---M--	200	added ('OK')	image/jpeg	etag:%22138951e-246fb-507e1358%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/titaniadestephieci2.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/titaniadestephieci2.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id33.html)
19:21:03	28526/28526	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc2e-6f6e-507e1356%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/rackhamdelatourphilippe2.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/rackhamdelatourphilippe2.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id30.html)
19:21:07	47994/47994	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc2f-bb7a-507e1355%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/lounadestephieci1.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/lounadestephieci1.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id36.html)
19:21:08	50609/50609	---M--	200	added ('OK')	image/jpeg	etag:%22853a77-c5b1-507e1357%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/telenndudejacquedan1.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/telenndudejacquedan1.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id29.html)
19:21:08	31938/31938	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc30-7cc2-507e1355%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/horndelafontegude1.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/horndelafontegude1.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id31.html)
19:21:13	264552/264552	---M--	200	added ('OK')	image/jpeg	etag:%22138951d-40968-507e1358%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/titaniadestephieci1.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/titaniadestephieci1.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id33.html)
19:21:13	27906/27906	---M--	200	added ('OK')	image/jpeg	etag:%22e7a2bc-6d02-507e1355%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/yogi.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/yogi.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id40.html)
19:21:19	66387/66387	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc27-10353-507e1356%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/yogib.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/yogib.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id40.html)
19:21:20	42210/42210	---M--	200	added ('OK')	image/jpeg	etag:%221a85170-a4e2-51a21291%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/yogi2.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/yogi2.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id40.html)
19:21:21	91756/91756	---M--	200	added ('OK')	image/jpeg	etag:%221389526-1666c-507e1358%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/morvandelannguic.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/morvandelannguic.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id37.html)
19:21:22	57537/57537	---M--	200	added ('OK')	image/jpeg	etag:%22e7a2bf-e0c1-507e1357%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/yogia.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/yogia.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id40.html)
19:21:23	20394/20394	---M--	200	added ('OK')	image/jpeg	etag:%221a85171-4faa-51a21291%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/yogi2a.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/yogi2a.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id40.html)
19:21:29	47948/47948	---M--	200	added ('OK')	image/jpeg	etag:%22e7a2ba-bb4c-507e1357%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/img1769.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/img1769.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id41.html)
19:21:31	53420/53420	---M--	200	added ('OK')	image/jpeg	etag:%22e7a2bd-d0ac-507e1357%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/img1790.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/img1790.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id41.html)
19:21:31	85/85	---M--	200	added ('OK')	image/gif	etag:%22265fce-55-3e53ddb4%22	http://home.earthlink.net/imagelib/sitebuilder/layout/border_gray_jigsaw_across.gif	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/imagelib/sitebuilder/layout/border_gray_jigsaw_across.gif	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id38.html)
19:21:31	99/99	---M--	200	added ('OK')	image/gif	etag:%22265fe8-63-3e53ddb4%22	http://home.earthlink.net/imagelib/sitebuilder/layout/border_gray_jigsaw_down.gif	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/imagelib/sitebuilder/layout/border_gray_jigsaw_down.gif	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id38.html)
19:21:33	82379/82379	---M--	200	added ('OK')	image/jpeg	etag:%22e7a2bb-141cb-507e1355%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/img1604.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/img1604.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id41.html)
19:21:33	67539/67539	---M--	200	added ('OK')	image/jpeg	etag:%22e7a2be-107d3-507e1358%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/img1786.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/img1786.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id41.html)
19:21:34	1829/1829	---M--	200	added ('OK')	image/gif	etag:%222660ef-725-3e53ddb5%22	http://home.earthlink.net/imagelib/sitebuilder/layout/frame_dkblue_canvas.gif	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/imagelib/sitebuilder/layout/frame_dkblue_canvas.gif	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id42.html)
19:21:36	47165/47165	---M--	200	added ('OK')	image/jpeg	etag:%22ffcc28-b83d-507e1356%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/img_1791.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/img_1791.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id41.html)
19:21:40	36015/36015	---M--	200	added ('OK')	image/jpeg	etag:%221189ef7-8caf-51a7991e%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/caspianchic.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/caspianchic.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id42.html)
19:21:40	52746/52746	---M--	200	added ('OK')	image/jpeg	etag:%221189ef5-ce0a-51a7991e%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/caspianofaheart.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/caspianofaheart.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id38.html)
19:21:40	40129/40129	---M--	200	added ('OK')	image/jpeg	etag:%221189ef3-9cc1-51a7991e%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/caspianofathyroid.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/caspianofathyroid.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id23.html)
19:21:48	47490/47490	---M--	200	added ('OK')	image/jpeg	etag:%221189ef4-b982-51a7991e%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/caspianofahip.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/caspianofahip.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id21.html)
19:21:53	84825/84825	---M--	200	added ('OK')	image/jpeg	etag:%221189ef8-14b59-51a7991f%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/caspianattscertificate.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/caspianattscertificate.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id14.html)
19:21:57	50219/50219	---M--	200	added ('OK')	image/jpeg	etag:%221189ef6-c42b-51a7991f%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/caspianofacerf2013.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/caspianofacerf2013.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id22.html)
19:22:01	43687/43687	---M--	200	added ('OK')	image/jpeg	etag:%221a85173-aaa7-51a23781%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/cerf2013letter.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/cerf2013letter.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id22.html)
19:22:09	75687/75687	---M--	200	added ('OK')	image/jpeg	etag:%22111fc49-127a7-4d40423c%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/firstmeeting.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/firstmeeting.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id17.html)
19:22:12	78045/78045	---M--	200	added ('OK')	image/jpeg	etag:%22111fc4a-130dd-4d40423c%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/cassieasleep.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/cassieasleep.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id19.html)
19:22:13	236613/236613	---M--	200	added ('OK')	image/jpeg	etag:%22fed2f2-39c45-4dfbce03%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/caspianthyroidletter.jpeg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/caspianthyroidletter.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id23.html)
19:22:16	294130/294130	---M--	200	added ('OK')	image/jpeg	etag:%22111fc46-47cf2-4cbca6d4%22	http://home.earthlink.net/~seegreet/sitebuildercontent/sitebuilderpictures/evaluationsmall.jpg	C:/My%20Web%20Sites/actual%20dog%20site/home.earthlink.net/_seegreet/sitebuildercontent/sitebuilderpictures/evaluationsmall.jpg	(from http://home.earthlink.net/~seegreet/bergerpicardcaspian/id13.html)
